# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2022-10-01 23:55:52
# Generated from file: Y:\Ellin\2020\Comp Project\SCiLS Files\04-17-2019_MB_Imaging_raw_data.slx
# Object Full Name: PCA_04-17-2019_MB_Imaging_raw_data
# Object ID: f523de61-e6db-4078-9bca-0461dc8e5cd8
# Object type: PCA
# Object creation time: 2021-03-17 17:47:10
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
3244;-124361140.245056;1401588.7221079;4391491.04025629;815634.459614946;794493.338088967
3245;-22601540.3932442;14739688.9776595;7816423.19713097;15299394.6073879;24485690.4921676
3246;49691919.9931938;54638571.6170407;1470456.72670609;15912864.5541646;4862351.33698852
3247;78568518.9648434;47503021.2278171;-20903729.8142865;-4327719.06117025;-7622946.43279595
3248;37792705.9795145;22261706.0271177;-28734361.0754324;-9400244.76664472;-7391303.77614158
3249;48954879.2042281;54552282.7323864;-31703202.6066523;-1833014.44811376;-9018194.75974709
3250;50299820.3181031;54310798.772255;-25992694.6273283;-3896156.98475273;-4822064.36781508
3251;22752895.1647418;21561784.1024683;6849076.86388843;17243450.9675434;27252002.7953757
3252;-110159698.8163;8233064.14641643;9599226.9274349;-3641487.24675668;6136466.03607804
3253;-32713955.0039627;17887849.8202895;17308337.6449921;10398535.3954224;18183741.4011582
3254;22612515.0214054;62887835.4013688;-14498153.6942617;10892227.7258068;-4951592.96906018
3255;62697902.051226;59215143.1546488;-23516650.715508;-456222.427553781;-14036184.0649144
3256;59233592.9713984;44105637.5789915;-27015980.567029;-8283141.29173287;-16887483.5966397
3257;58502221.3730247;60077676.1455741;-27163883.8425116;-3854440.3478814;-14924872.2186626
3258;-1539885.91528631;86060640.0743072;-16293491.4898369;33975646.3229629;-6447898.05872097
3259;10646471.2577525;16441688.7048107;8176837.30396009;14239706.009366;22899990.5964608
3260;-57364317.6741007;12644872.4638578;12596005.5379634;4618833.81414289;7622280.14457482
3261;11503243.1854798;19442131.2953504;12533211.7332608;15036330.1095206;23826248.4643562
3262;48503270.8742968;89163897.0247432;-16194658.9620842;21180366.2922797;-15249719.2297392
3263;62961312.1537598;57434603.3846777;-27186698.1360245;-3193119.18539238;-15689615.4097767
3264;28993882.2792571;23853352.8165152;-22536951.0236372;-6065302.40996806;-16990703.8137713
3265;-52023134.7719932;633601.232622851;8415317.82902663;-1949156.1082277;-12686380.886791
3266;69746125.5170418;-1900791.29948473;-1541188.56522802;-17905427.240978;-20679053.0518851
3267;55866222.738532;2120004.81063991;11146753.468237;-12169321.1528024;-22020550.9143701
3268;30949319.5998311;5293257.26347647;22371910.8394065;-5717351.43397226;-22467605.0126286
3269;11963341.9631123;8209297.95129947;22376541.5026515;-1299527.73918589;-16023144.9174767
3270;21673150.0100854;7830267.96014253;25173023.4541568;-2817989.59349603;-18389571.4747845
3271;-38306.3354506282;9592877.72109047;24796712.4389485;-4529814.44496945;-15678217.7436303
3272;9330532.91073778;12148462.2737878;23640960.9123924;-2072284.56999211;-14201018.908274
3273;18451967.2421456;10768389.8823002;20244999.9208323;-3406062.84601771;-13461696.8848123
3274;18624421.131048;11427586.9120436;29221206.137691;-678671.549239117;-14713639.0107972
3275;6628760.96628959;12309957.9625579;27574954.589566;-459177.879554353;-11750805.5697346
3276;12200616.4176728;9521759.3597046;22605031.6933397;-5845558.7935248;-13220426.893851
3277;35516447.847271;9982951.66082652;28159293.7379372;-8270369.01247383;-14685345.9351052
3278;3903031.4080431;5955527.38761978;25983010.5862313;-3949727.22458514;-15192456.5514656
3279;-20641064.3232691;6175492.53410938;18801062.7627709;-3341231.22501784;-13317641.3545298
3280;31295272.8747778;8182067.83695926;28455120.8982003;-1611405.02117895;-16584796.2550415
3281;4986492.9077982;8037998.7950266;22304071.4651021;-3545293.50379985;-14025038.3310537
3282;-15671071.3995006;8956341.04470427;22339351.2391033;-2047204.75514929;-10628246.6792258
3283;-2503223.22081631;9177302.95992825;27923018.880752;441982.728499768;-13383460.7253064
3284;-164132664.792924;600268.481618908;4823373.01831808;-2789221.65175096;-3528182.07656596
3285;-44638310.8769825;5959680.5686171;21077861.3008289;-3589805.14398321;-9681536.27101372
3286;-46783606.3820585;2906085.46622092;15280106.9656467;-7544116.04312452;-14256213.0264916
3287;2175875.46073646;3357372.63594349;17745876.6547028;-9775673.94657805;-16801728.4523389
3288;2341149.78278334;4600827.96037854;14098274.746441;-3346305.50028281;-16931706.968283
3289;31451037.1612335;2533379.06955986;10507756.4008667;-6152428.36332758;-17850325.8358459
3290;34172797.8324248;-469015.972892595;5998679.63798033;-2517037.78299808;-19324852.2696782
3291;37903116.7310776;-1929843.2665215;8154875.43805452;-3987136.09386597;-23546614.9953689
3292;-209054663.206218;-6640182.01107844;-24711845.8456806;6790034.9192069;10124277.3709604
3293;-217228879.348873;-6697728.34136497;-18548825.7664052;2301797.0925158;11021396.9763919
3294;-218636037.798337;-6139679.48365154;-26024623.5081716;9587079.26180721;10694981.8269719
3295;-191477715.388528;-6257016.2591109;-16419143.091517;11086219.7245502;7626537.54055377
3296;-33334457.5253059;-2236105.74853396;25931658.3012157;31675694.3164275;-15201169.2238193
3297;27101537.6477885;1280316.18278806;29837563.5729934;34784375.346692;-7100263.8489109
3298;16968952.2431719;-4180817.8216994;16465000.4154607;18165367.5914449;-2152330.17442534
3299;-26781990.5134305;-2807357.31568861;24614575.2493266;23408485.6309055;-12925112.889957
3300;-76954707.8596098;-7312420.02437214;3416098.32865187;27260312.2269736;-8800031.05540736
3301;-113020758.13941;-13697001.6309694;-4430352.90723755;49685824.7197689;-8478392.76853903
3302;-108851725.710412;-15168457.7389832;-3250780.30068833;49308762.6049027;-11945451.762163
3303;-57739205.8910069;-11860653.6323656;-3422819.98813635;15329953.5245162;-4760533.57200016
3304;35567289.912685;-19758749.1908361;-17398494.9139707;5421386.81175743;-3162328.99568242
3305;80662114.0735813;-14874634.6400421;-7314613.3558654;11197959.762397;-4685233.8411878
3306;62617330.8831661;-10268182.462075;-8320177.39902902;4566767.15557452;-79595.4510318557
3307;47425162.4262953;-11295133.2992231;-9688944.45965951;8000321.07867997;-3027619.28266928
3308;66688402.8623365;-14072364.2463797;7712596.3624561;47796539.4479957;-3882244.40718023
3309;-63120912.5809326;-4168930.39727161;10717072.5491143;1886088.57092638;-9455157.01809142
3310;-101040158.282146;-5618547.02099509;7079218.94754553;-3200424.66373206;-7329991.41474392
3311;-59147265.3304363;-4023387.71779526;7323653.4039343;-4375948.13634725;-4185633.49444779
3312;-193585763.195911;-5267302.06599756;-3963491.49746769;-2608714.53941333;2883160.21388973
3313;-171727879.714666;-6395132.58704343;-2224886.41422899;-5244184.14287601;1112238.27655533
3314;-133009441.659866;-6721692.94519302;3121522.61060055;-6770680.7820971;-4028882.37154297
3315;39245338.1522001;-13898020.672265;-4131670.05406743;11778040.5094479;-6927722.91095549
3316;66802398.9849775;-16491859.9517326;-11538500.1905333;-9826904.53668657;-1734159.93719907
3317;76288094.6641515;-21127613.5715338;-14402265.3117815;-16921234.0868475;1336015.48891782
3318;62987803.661754;-17034737.161164;-3139780.3459108;-14438964.0493165;-1845995.68560582
3319;46802130.0826145;-21452383.396717;-20885012.6512879;-14796639.6279969;2755585.76667318
3320;71817546.0384283;-20591706.639475;-11694553.0838027;-15415697.2631744;-919286.464298772
3321;83632951.6100067;-23601794.5684518;-15172254.8373361;-16679982.2767856;1425410.20072624
3322;85645007.7895077;-20253790.8694508;-10442263.1349002;-13800541.1890122;-415888.522183619
3323;77023785.4511298;-17844217.5605231;-8469973.09328488;-12061345.5512948;-1721511.75493164
3324;78715613.8068875;-16034222.1138445;-6124404.61508141;-11071501.5285292;-1475051.08366082
3325;76441821.852039;-17797648.1609685;-8784542.24432986;-13721133.4521256;356427.548443557
3326;6457849.24451167;-14666829.7956842;-14208051.147344;-10792603.8239828;4391117.74709933
3327;77444258.3898835;-17345818.3479054;-6329147.76914972;-13011710.0718387;-1490972.39685354
3328;76855460.7221703;-18751905.5095604;-7283302.80967479;-12623922.162873;-490185.119029683
3329;76648462.7249132;-17093575.8699507;-6084799.61272097;-14883866.7981089;-1048425.82223563
3330;67614373.5724295;-16502121.7797762;-7947503.05738594;-13717636.5490988;189439.294334901
3331;55511478.5499467;-15927964.5419106;-5381829.71234041;-14748545.6795517;-104797.079328444
3332;-97177205.1065145;-15195407.7880438;-24127269.6763088;-1775436.84507513;10067230.7895217
3333;27308471.0169004;-16101344.9300874;-12724788.2925062;-11267957.8960066;809706.273439841
3334;19753922.4545028;-16128014.0917125;-8708569.75494344;-12665921.4882006;3739599.6340847
3335;-1173297.23971829;-13099430.3906903;-8591484.53432316;-12548699.0606833;1663094.82183402
3336;-2696161.95625917;-14117501.1157422;-8807345.08084356;-10183999.1177767;2748499.61342946
3337;-156681825.489015;-10842081.6341409;-20730975.2278774;-3349135.07362171;10109661.899068
3338;-188283286.577635;-8668421.77637499;-22753011.1246163;1113180.33530924;11923023.9279968
3339;-204351648.748641;-8660872.27908047;-22855413.9354863;938047.260010351;12520787.9425203
3340;-186560424.711048;-8952283.13615612;-19981073.1798021;-2284200.02136933;11542308.3001021
3341;-213782116.910628;-8325923.70661913;-25273650.2124617;3784590.1765943;12500649.8175486
3342;-217618225.00615;-7665837.71134867;-28172890.3919946;7956805.57954195;12136061.9804495
3343;-219783417.684109;-8433907.13743081;-22990727.1937459;1755785.88082616;13673709.9868285
3344;-98178395.7767214;-3765310.10284817;-16754151.4249214;7050438.56336161;17719295.530113
3345;-90416756.3151586;3479515.02696689;-20446936.6262628;-2872552.49614723;9609115.82620893
3346;21563762.0181509;7280073.56752819;-1903257.85171291;-16078286.0417032;-3893707.5563401
3347;7858082.90826607;17572721.1588779;818037.937903546;8358873.16602895;23123940.310306
3348;53017761.5061135;58339295.5407693;-27740272.8538664;-3019968.17938934;-2847216.50104703
3349;60643507.0883998;47403668.3656972;-30716353.5929069;-9684620.56838718;-11266214.4310756
3350;35852655.6210848;50393601.8043206;-35448665.8672301;-3582703.06994613;-7439059.3791136
3351;52480155.3432497;59978170.6563029;-28251847.2296525;-2095943.22944423;-7205170.24811904
3352;25764062.1416549;28415392.5810777;12033757.2415789;26175266.3750508;22607513.8210425
3353;-83481382.7270653;10159699.5475827;13788757.7404257;-1352164.11230085;5203319.60281123
3354;-57052422.8614856;11612852.8429678;8010683.84310208;2888646.86592407;14241762.4494796
3355;9702613.68468837;70199850.1511892;-18626942.1122565;18361754.9345034;-5809425.8131908
3356;71088530.7226745;48521696.1996077;-19751975.6833609;-8190942.74304272;-10971311.4370318
3357;25263944.7458327;26356861.7499976;-24417458.4291481;-10690961.2415551;-12078821.3215067
3358;64576785.3108464;43895710.0352893;-18187340.6096637;-6981522.83402846;-12561711.8378771
3359;56921235.3810129;59179497.855739;4000698.69938456;10503163.6829431;-3359768.21521367
3360;20427363.4594882;19310005.1831;11530212.7042924;15555070.6821474;34192061.4552121
3361;-9327462.98546067;16122234.655367;16627130.4565587;9124686.43530479;21884914.4485321
3362;51705107.9095486;22750794.8931467;11476667.5888455;15319735.0714362;34503446.0547123
3363;52280109.9688148;51176329.1503958;-14638090.3158267;-3024653.3046584;-7530132.8741442
3364;67020066.3752918;45186525.0124545;-19502137.4396805;-3405044.06828884;-13914021.4054342
3365;106597257.616861;-2841023.87577239;7700535.29521328;-18134272.9084044;-28590157.0615785
3366;61367285.0560093;-5088543.35377072;-261890.420092818;-20471634.698926;-17333550.2091255
3367;49901430.0158684;1971900.07039919;9808377.98329959;-7382542.74719098;-22107106.1117796
3368;25405058.2915691;2794850.44030114;14091062.4267551;-8144722.43206958;-18933267.0016319
3369;12137346.4116333;2797968.2091449;11255357.4425236;-8653639.13201075;-19528676.8937895
3370;6779006.47858641;5302441.73631533;21875318.041607;-9595446.21952514;-20523211.5409476
3371;3537825.09988874;2321650.55148962;10420700.6380962;-5795372.2934225;-17844761.9199881
3372;34101993.3297278;4026417.52451723;19601736.9754695;-9209406.53749073;-20894747.4395346
3373;14190049.815018;5434948.22418136;18152616.2817192;-6390901.766231;-19630055.7305287
3374;22487010.3892958;5690970.04856736;21560333.2438975;-3188020.02835453;-18593342.7197161
3375;36504590.1143334;6054475.41640075;25906206.3740666;-5727318.78845197;-20773008.624315
3376;10980607.6637246;5236026.08151081;18477361.7633773;-4423781.76068952;-16176621.2727212
3377;9009903.10101814;5572458.81199342;17917378.2371303;-4758814.30592598;-17498357.0836399
3378;31558307.7985842;4712430.33778618;21114168.6566326;-7728954.05011164;-20004997.4836522
3379;32683280.893362;3099425.58546934;17547848.3461147;-7359641.82040556;-20847406.5052867
3380;25014273.6480757;2619141.23392538;17254312.0665969;-7863526.04768004;-19376651.9195603
3381;50737824.0087933;2797766.19707876;20915063.5139163;-7723505.78889487;-22675314.6062784
3382;28487632.1725834;7940884.23043541;20715920.2041305;-5978444.87907562;-17406966.610943
3383;42660403.3268622;6084631.99874776;19948049.7072557;-7656215.02722339;-17774140.1719447
3384;-40270485.8515824;7385971.51772956;28016676.1239353;-3729134.27175315;-14269297.5015399
3385;-148085965.750064;1938901.89442417;9094675.58577474;-4982748.76695807;-4387023.28517819
3386;-108938165.544217;4209634.88411423;14910103.212439;-7589872.49039732;-7462572.80667641
3387;-58800894.1070076;6763119.37437841;20479354.4930676;-6216015.23694177;-11123596.4085163
3388;-66126135.419213;6329908.53415653;15274527.2623556;-4651225.77300612;-10887088.7946614
3389;-47552928.4765597;8336246.92928612;22397226.1060764;-4378260.71013694;-11956828.4454743
3390;-45319586.0775155;7506704.09520614;17262242.3475244;-3282533.44608619;-12717794.1536595
3391;-3954693.50800983;5660462.29279185;14279234.2963234;-7017858.30946838;-16262437.0052704
3392;38328226.4168651;2515088.48706488;17963254.3688386;-5018062.1646684;-20930945.6481325
3393;53266203.1502462;-1651839.65081713;13821317.8815737;-2263197.68903932;-24323676.6553615
3394;-105941289.794586;-3543577.71771573;5549437.48513758;8821628.14463884;-8415925.12743031
3395;-122264823.115133;-4118941.00880823;732512.605018137;15084245.6609931;-4240072.03971392
3396;-23207767.3910655;-3926850.3414895;28600774.1360752;27739436.1761238;-16179907.0482803
3397;31302164.7679453;-4549862.65045429;22617640.1897335;13186467.1598485;-12060749.8985576
3398;-53593550.4022104;-1791081.58880779;20542946.2531537;9289181.60406401;-8461271.27143016
3399;-109037034.792241;-2994875.30720742;9210628.59157241;2926335.16757644;-7004287.46404669
3400;-82910085.3937519;-3612339.60869965;8526991.88325859;4404732.33819713;-6329042.08934418
3401;-129049776.761173;-2634035.82933025;7397812.37402201;3123507.47650421;-4549481.72985971
3402;-54472028.9400547;-11737802.4115509;-5432123.825495;-3702468.87304321;-792966.318620908
3403;80884732.2911564;-17959342.7086939;-11739674.9402635;1977073.68590747;-887673.260168197
3404;39454066.6308906;-10603887.9190259;-14637454.773783;1583878.02366221;5041778.07854686
3405;70299485.7382996;-17060110.552422;-9571530.97647442;18086830.8248951;1863094.69027198
3406;80568341.8026002;-24567780.2459947;-15431168.4304319;24071818.6769594;309026.895110029
3407;37162798.7703572;-20856806.94836;-15584588.6618697;25790581.6681125;3692867.71745847
3408;63024052.7856296;-19569751.7563231;2141838.24165185;45524223.661893;369535.425411203
3409;116148508.282755;-13602352.4334822;18982011.6340937;18771816.7386761;-9388628.26612325
3410;96780863.4086217;-11887543.4163456;21397147.9978183;35286513.9124789;-5334533.89637099
3411;-60361390.026428;-5587335.42878399;7298300.47987333;1181451.72166419;-9582762.93307051
3412;-76118521.7576428;-4163005.05394642;9066234.32968164;-270517.073365557;-8310590.91210702
3413;-196661604.057613;-5212825.12959958;-2524874.66950434;-4435465.0578329;1824798.80285744
3414;-170920005.537789;-5922158.01756213;-2059522.00215428;-4919362.51883772;519926.794869267
3415;-134615516.364833;-4994696.95838758;4579063.37622601;-6520411.51785897;-3778107.68504872
3416;85769567.3090239;-20738192.1152335;-3634456.77397902;-4836426.87199153;-1482418.37389834
3417;76831613.4076326;-20170823.7710127;-9122213.3138621;-3559122.32467563;975713.732115878
3418;65872335.1315555;-21251909.6134823;-12652755.3432194;-11051968.8939545;3454295.57681186
3419;91309109.3216418;-21300543.3942323;-2827128.06080787;-6305017.42244071;2521983.74049497
3420;55345338.9365026;-20022280.9148678;-11869440.6704823;-8765470.00587584;3745771.98559433
3421;26322527.2122581;-20331389.9512213;-15013843.3315845;-6809968.06396915;3925757.86682083
3422;75405013.2960866;-20899547.0001907;-4174822.26636013;-9117401.3120356;1312501.48596001
3423;75645680.4094787;-20911554.6526419;-7290255.34241716;-5091611.11350097;787515.059298359
3424;71931812.588594;-20234603.180514;-10028454.8532226;-7992016.93933515;134433.457171128
3425;105710673.743964;-23591701.7637444;-8042779.37948143;-17136199.9573879;-105586.022946749
3426;84864752.2454649;-25069489.5079773;-17235479.8432929;-20963625.722747;2169946.45084663
3427;56668110.3072166;-24744209.3722179;-22988512.9530247;-20587249.6818269;3940728.50576077
3428;100704394.93009;-23975190.9789487;-12169841.187559;-18334510.3469263;-2367766.66411551
3429;104599565.596773;-24775876.0136783;-10406371.9066601;-16154493.3649933;-1691802.80208997
3430;66086981.6445949;-22189090.0973215;-16058784.4610071;-17149937.4098321;1042265.83336881
3431;57928832.2552104;-23852245.7447425;-20307178.5447435;-18359929.2466087;2107106.26564512
3432;105261716.491061;-25417826.0881001;-12964478.1979992;-19125549.7528753;-2398031.06067365
3433;68642199.7620025;-24524785.0359735;-20039741.4939973;-18329663.8490741;375772.060299271
3434;62656123.5940758;-23321911.7825803;-18811107.0051397;-18845710.1209987;368139.771767354
3435;65303330.8304611;-24016029.8918787;-17640816.752929;-19259432.1964209;-943953.368963247
3436;53309515.6513013;-25673102.1705292;-19745055.2602742;-17576721.1608332;1028261.02065889
3437;28387981.6787183;-21774323.9465757;-20594178.2479223;-18476878.0711847;839440.998845257
3438;-50788750.4429985;-15860172.5524788;-17539477.7930366;-10557125.9175531;5732501.02115628
3439;-28819213.1833626;-20280257.7745635;-28501739.9338371;-21309938.0039822;7085020.08078115
3440;-191868052.271601;-9463519.014251;-25325086.818437;1393097.94318731;11842228.5799059
3441;-217702472.251392;-8316606.1284287;-24728976.5423509;3754672.58908264;13216706.8397945
3442;-212062894.623122;-8940160.67801906;-21981543.1802028;-537601.882015971;13328127.0397088
3443;-224386525.784044;-7558517.90351469;-25211607.8526061;5567102.93357406;13074160.9155978
3444;-226584268.423239;-8063053.84670966;-22546098.1227865;2798987.99929502;13911064.4714952
3445;-208223846.465294;-4846596.69313698;-16045686.9248313;1596311.01448704;13493685.1653042
3446;-220480004.023977;-5520354.86180324;-25614563.0644541;7224099.91625076;12216122.1142052
3447;-10139010.2568304;-3893338.21325462;-11960102.0329048;1906536.61894206;18448445.7246092
3448;3758710.62034191;11764858.1446044;4462234.24438613;-4453506.76944419;2486259.77253652
3449;39498941.0837757;46039620.0578666;-5256004.58405446;6463383.32822378;12224366.5419032
3450;40121913.3166532;38201602.1337687;-33172174.36228;-9142886.68498049;-4302572.30888647
3451;78346581.2576373;42205734.2245807;-18030858.7719748;-9760139.81706769;-12349259.8271961
3452;49142097.6125826;43525112.6358022;-20915604.6459756;-6112964.612654;-4062254.34437197
3453;32657363.2454248;22972330.0142872;3427953.21677799;14460766.0336188;19536289.5356612
3454;-38693350.1501151;11406077.0086124;13346058.7251728;1731659.0655504;15051377.0844673
3455;-59745399.5084781;15501792.1283639;16670998.7372735;3036985.15619372;16755574.6209577
3456;-3328945.91746275;74425704.1686807;-15398233.5887139;20464944.5828731;-2473404.57702985
3457;67058382.2474865;66404421.3803836;-23324793.7825021;338597.660028824;-12297792.5881681
3458;72866351.4025028;50259757.4194385;-30294365.1165101;-11187031.6202216;-14500712.8050612
3459;51968937.9108876;50267949.8824586;-29065831.9538894;-8318685.03940272;-13956819.5704355
3460;52842432.170892;67427828.0367911;-23174069.1436219;2117912.30031742;-7174944.39100074
3461;51570932.1957763;23340247.4851674;13066740.8194658;17440444.7011825;36553381.3415908
3462;6065349.98171481;19901568.4023922;14686650.9073729;9388439.69327889;27025191.184204
3463;18990692.5013199;51226268.8413975;851925.197208634;16326005.3061848;6052471.39452298
3464;91796126.479851;63187578.5220139;-17081562.7393278;-5584952.49306458;-14211644.0874546
3465;49643070.7915182;40765283.150981;-28539235.4367635;-12036255.1019174;-12588550.2556276
3466;69541204.765151;-2825934.15433773;8227941.64311219;-12761470.8980101;-15504215.7990618
3467;70818008.8585297;-1949970.08980682;8917878.13949092;-11790825.6332382;-20287977.7498015
3468;58976351.658881;2505901.59964025;13161385.708174;-9401035.0597398;-21742859.0925983
3469;23730879.9890225;3839261.77614692;15135998.4325172;-5768821.14922508;-18429313.4661425
3470;53278641.7608322;7441040.98417113;25465680.7248658;-7605838.12973307;-20632907.9933918
3471;19587821.4049256;2829534.64779857;15489592.3945497;-11917312.980291;-20726000.0347648
3472;34487159.092306;1824202.23771801;13706193.3039715;-10820129.0098333;-21597819.1900292
3473;31801027.4447392;1981155.49717594;13408513.6352023;-9646581.6636464;-22225876.2143266
3474;55511206.1285109;241588.008602228;16302579.2878092;-8221730.89588943;-24647529.6852025
3475;42759993.7384231;192243.841503509;13853203.2982309;-10269632.408028;-23090971.2500483
3476;46902765.1804063;566068.414452797;17358878.5642841;-6013032.40686613;-23353311.9269262
3477;44479079.6527817;592376.116273861;13617370.3461376;-12914518.8555037;-21489984.7037485
3478;44995688.1321311;1601676.8659004;18405346.0225287;-6536392.12237098;-22548104.9349863
3479;15591983.3552143;1051917.96193738;12641723.9990453;-9691791.36669827;-19080972.9708325
3480;46385033.8529656;3577183.44996192;19234658.6592668;-10840707.5554902;-21803841.2600628
3481;47655590.5672934;1161626.94488242;16586063.9841665;-8724169.88345509;-21913450.5981859
3482;49655865.8317198;1825657.11820103;17009836.9044219;-12563696.7015897;-23188719.2397162
3483;31824094.6697014;3094844.14369615;16768019.5165256;-9499188.02858316;-18735974.7105024
3484;42460312.5657105;6165076.66747041;24584052.2940863;-6520608.806072;-16426433.1575747
3485;-119257338.537588;2360422.78122074;15848729.452104;-8272930.38751566;-9391151.73239918
3486;-111573420.976608;4035972.23881305;12102903.0995204;-5949239.41602697;-6204938.91062368
3487;-122798728.501902;5304635.2340013;14824945.6186713;-6015699.303989;-7018744.08130946
3488;-119960905.041716;5868954.32463207;13968284.8489842;-3884933.0842533;-6528670.0702465
3489;-85963442.5887463;8072057.11733781;15591424.7012855;-1309579.20401479;-8267313.78167543
3490;-84348901.4011319;5211983.47815011;19879444.7474594;-6349523.04795197;-10832231.8240505
3491;-88032395.3103925;8042385.13098261;19457866.6662488;-4905930.65584978;-9586657.42134735
3492;-30354224.3372068;7007098.54111246;15935635.991823;-6006643.92121851;-12681975.3883123
3493;-41392566.0190712;5786960.86863585;14974729.1339182;-5168934.62510404;-13613151.6203077
3494;40422197.3813286;1071089.36619833;19419695.0653561;-2861436.92006128;-23294112.6190472
3495;31905647.2205397;-3328688.29171755;12709806.3155091;-4389764.76154158;-25535798.2015263
3496;-21988854.5366852;-3732245.7346616;14335604.4257626;6792959.96941517;-8172014.99886469
3497;1846014.70664268;3595297.23936787;11407953.2569053;11121515.8405777;257109.154976573
3498;25425572.1811725;4645136.28021393;18829125.6727448;15900824.9670623;-2464720.3593361
3499;-173998418.993781;-2064684.30875807;3191136.11713521;-1398634.7634607;-2296817.18119497
3500;-104013007.4433;1485538.2373096;20176044.6912581;1261885.02124771;-11195020.4582945
3501;-138625968.81445;-1047614.63536631;12096541.8631834;-2091267.45654896;-6796200.88297285
3502;36397935.9756462;-17450659.910064;-10698768.8706172;-3497129.61484678;1018736.93470388
3503;53064999.9972705;-11162932.1298079;-14900762.1194874;-1665885.93018175;6310718.0724136
3504;46933263.9058381;-15224461.5746685;-20741071.984708;1841336.6237215;5532572.05961776
3505;40379406.6209793;-18354160.7935291;-9750177.10266448;21615693.6845462;1716169.31219224
3506;66061243.3212495;-29461446.0153597;-4881226.65816422;46585365.545018;5683987.15532073
3507;76614084.5279818;-15522893.8349515;19234681.7295816;41846900.7410291;-8003047.44135424
3508;69231524.5781495;-12208361.9961964;9670659.34180859;9449129.62912816;-12148972.265891
3509;72898547.140836;-16086979.0460773;-3784942.62575284;5169892.60740799;-7559334.02447366
3510;119622364.330902;-18982270.7764046;4897010.45527017;5487846.75746737;-12360402.2572401
3511;84691823.881847;-18010309.2775233;4496827.5886029;10838820.5276833;-9449243.25393833
3512;62491859.8314029;-15666088.6010013;12294504.7657129;24590796.0928862;-1362257.96457011
3513;-124804172.465657;-5319503.01526062;4582705.54790834;-758561.298665417;-6269419.01817472
3514;-89878503.9749125;-5839376.95276023;4940447.88858777;157390.82786849;-4984165.62248566
3515;-178785608.414238;-5462597.23680791;-3246855.89531705;-3187228.11168095;1098939.33242369
3516;-138073696.106665;-6255691.14062438;3083823.08205873;-6246380.95990958;-1722192.9802634
3517;74653672.5050173;-16248420.9124184;-2786022.35944552;-1359702.42627104;633889.64445958
3518;81666296.4986778;-20839860.0020467;-6137272.53909802;-4522538.48856976;1860299.12941544
3519;76078934.6170948;-19948470.8737961;-8013543.34987298;-9347907.09294188;3161087.46015123
3520;104154204.405711;-20858176.5964049;-710740.972889815;-9062514.35541432;603935.153058642
3521;76171932.8830958;-21144522.4377973;-7171587.30922271;-8521595.11324259;4758012.82542318
3522;67005753.2552026;-21343042.9558595;-9750415.12106759;-11314268.6399489;6812968.32752649
3523;74206259.005105;-20419785.8851405;-7703569.52252565;-14115107.8286092;6991944.87185499
3524;87798919.5824998;-21199842.0542479;-7744871.57782269;-13385999.5832628;5533482.1870591
3525;64487382.2768512;-20800846.0794464;-12339038.0174328;-12657437.2624768;4789535.88531732
3526;90744351.8713584;-21343136.9190068;-6808576.4962634;-6228045.2878154;2173940.14351685
3527;86728695.0680808;-20181544.7628599;-6324823.93114312;-4961034.33270623;2091275.59604567
3528;84822524.6878677;-21584087.2629871;-9470118.30797914;-5320059.96170095;4269726.17339663
3529;105480777.778094;-20799597.725916;-2681111.84205499;-8660499.21804812;866660.463951041
3530;109882570.253865;-21413181.1253716;-4381577.4102543;-9736043.60719396;192334.012309061
3531;94686806.369052;-21338926.0191623;-5952255.31554172;-10217545.1367947;2571817.97462357
3532;102418027.713311;-21836227.9516728;-3793366.23400466;-8362376.4455202;64321.095578711
3533;84469055.2186033;-23000508.834343;-10304381.197562;-11439106.5843954;1145528.02741646
3534;46981450.7448559;-21598492.7813851;-15291218.5003199;-11169725.0850763;3070273.01561502
3535;67805471.855718;-22478935.146343;-14218726.8513447;-8632021.43164887;3382714.46034381
3536;79649572.7889628;-23921719.8119188;-12597693.3039424;-14034879.9875493;1246555.7204372
3537;59686434.3217318;-20636878.3239958;-10248801.5932514;-13908235.9369534;349069.787973877
3538;72333174.9188321;-21696056.2415794;-10356596.6885303;-15436990.8663433;2443080.08569071
3539;26653330.8271927;-20784006.9225235;-12905544.3296471;-13144446.4345175;3594199.74836123
3540;-13285223.7386863;-18747642.9139462;-14964258.1571859;-11568126.0039684;6126025.21308419
3541;-2782231.35536584;-18504902.1857111;-17138667.8586909;-10101752.4243741;4246576.90573656
3542;-212363090.703085;-8866849.35873949;-21213836.467867;-1452149.83758016;13344879.9555671
3543;-220200854.187884;-7898250.68790764;-24822561.7433971;4417542.10659356;12829500.3117306
3544;-223983839.787821;-7943096.88194478;-23987963.8584236;3548117.83481125;13318935.3975142
3545;-226862335.340828;-7840723.51549045;-23551766.9852449;3803963.03850858;13739719.4379542
3546;-221437998.869385;-5786467.1833159;-24770773.5002039;6894025.24525613;12442530.3483925
3547;-219745947.509878;-5641032.62407343;-23715643.1271811;5138018.05977858;12974727.0174717
3548;-124693465.655093;440819.216463591;-6400122.44943409;-1015655.45411663;10202777.9308992
